companyName,location,timePost,website,jobType,jobCount,Knowledge,Platform,Framework,ProgrammingLanguage,Tool,date,month,year
UiPath,"New York, NY 10017 (Midtown area)",2024-01-14,Indeed,Software Engineer,2,"ALGORITHMS,DESIGN PATTERNS,OBJECT-ORIENTED PROGRAMMING,SECURITY,SOLID,CI/CD,COLOR,WEB DEVELOPMENT,PROGRAMMING,WEB SERVICES,DATA STRUCTURES,CLASSES,OBJECT-ORIENTED,TESTING,PERFORMANCE,ANALYSIS,SOFTWARE,","AWS,AZURE,WEB DEVELOPMENT,REACT,CLOUD,","REACT,","JAVASCRIPT,HTML,TYPESCRIPT,AWS,AZURE,","DESIGN PATTERNS,WEB DEVELOPMENT,SECURITY,OBJECT-ORIENTED PROGRAMMING,DATA STRUCTURES,SOLID,PERFORMANCE,TESTING,CLOUD,ANALYSIS,BASE,",14,1,2024
UiPath,"Remote in Bellevue, WA 98004",2024-01-14,Indeed,Software Engineer,1,"DATA WAREHOUSE,MACHINE LEARNING,DATA PROCESSING,ALGORITHMS,DESIGN PATTERNS,DEVOPS,OBJECT-ORIENTED PROGRAMMING,SOLID,CI/CD,COLOR,PROGRAMMING,UNIT TESTS,COMPUTER SCIENCE,DATA STRUCTURES,CLASSES,BUSINESS,OBJECT-ORIENTED,COMPLIANCE,DATA ENGINEERING,INTEGRATION,A/B TESTS,DATA PRIVACY,PREDICTIVE,ANALYSIS,WAREHOUSE,PREDICTIVE MODELS,SOFTWARE","AZURE,CLOUD",UNIT,"PYTHON,C#,AZURE","DEVOPS,DESIGN PATTERNS,DATA WAREHOUSE,MONITORING,MACHINE LEARNING,COMPUTING,DATA ENGINEERING,OBJECT-ORIENTED PROGRAMMING,DATA STRUCTURES,SOLID,UNIT TESTS,MONITOR,COMPLIANCE,CLOUD,ANALYSIS,STACK,BASE",14,1,2024
Uline,"Pleasant Prairie, WI 53158",2024-01-14,Indeed,Network Engineer,1,"ROUTING,SWITCHING,E-COMMERCE,BUSINESS,INSURANCE,PERFORMANCE,DOCUMENT,SOFTWARE",,,,PERFORMANCE,14,1,2024
Umpqua Bank,"Tacoma, WA 98409 (South Tacoma area)",2024-01-14,Indeed,Business Analyst,1,"SECURITY,DATA ANALYSIS,COLOR,BUSINESS,FACTORS,COMPLIANCE,HEALTH,INSURANCE,INTEGRATION,TESTING,HEALTHCARE,DOCUMENT,ANALYSIS",DATA ANALYSIS,"UNIT,DATA ANALYSIS",,"SECURITY,DATA ANALYSIS,PROJECT MANAGEMENT,COMPLIANCE,TESTING,ANALYSIS,BASE",14,1,2024
Unilever Vietnam International,Hồ Chí Minh,2024-01-04,CareerBuilder,Data Analysts,1,"DATA VISUALIZATION,BI,VISUALIZATION,SQL,ENGLISH,DATA LITERACY",,"DATA VISUALIZATION,POWER BI,EXCEL","SQL,PYTHON","EXCEL,POWER BI,BI,DATA VISUALIZATION,SQL,ENGLISH,VISUALIZATION,DATA MANIPULATION,MANIPULATION",4,1,2024
Unilever Vietnam International,Hồ Chí Minh,2024-01-04,CareerBuilder,Data Scientist,1,"DATA VISUALIZATION,BI,VISUALIZATION,SQL,ENGLISH,DATA LITERACY",,"DATA VISUALIZATION,POWER BI,EXCEL","SQL,PYTHON","EXCEL,POWER BI,BI,DATA VISUALIZATION,SQL,ENGLISH,VISUALIZATION,DATA MANIPULATION,MANIPULATION",4,1,2024
UnitedHealthcare,"Remote in Cypress, CA 90630",2024-01-14,Indeed,Business Analyst,1,"COLOR,RESPONSIVE,FUNCTIONS,BUSINESS,FACTORS,HEALTH,MARKETING,PERFORMANCE,FINANCE",,,,PERFORMANCE,14,1,2024
University Bank,United States,2024-01-14,Indeed,Data Engineer,1,,,,,,14,1,2024
University Systems of Georgia,"Athens, GA 30606",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
University of Alabama at Birmingham,"Birmingham, AL",2024-01-14,Indeed,Database Administrator,1,"DATABASE,DEVOPS,BACKUP,SECURITY,RELATIONAL DATABASE,DATABASES,INFORMATION SYSTEMS,HEALTH,INSURANCE,RELATIONAL,MANAGEMENT SYSTEMS","AZURE,LINUX,WINDOWS","TOAD,LINUX,DATABASE,DATABASE MANAGEMENT SYSTEMS",AZURE,"ORACLE,LINUX,WINDOWS,DEVOPS,DATABASE,BACKUP AND RESTORE,SECURITY,BACKUP,RELATIONAL,RELATIONAL DATABASE MANAGEMENT SYSTEMS,MAINTENANCE,DATABASE MANAGEMENT,DATABASES,SECURING DATABASE,DATABASE MANAGEMENT SYSTEMS,RELATIONAL DATABASE,AUDITING",14,1,2024
University of Kentucky Federal Credit Union,"Hybrid remote in Lexington, KY 40509",2024-01-14,Indeed,Business Analyst,1,"BUSINESS ANALYSIS,TEST CASES,COLOR,MEMORY,OBJECTS,FUNCTIONS,BUSINESS,CREDIT,TESTING,BUSINESS REQUIREMENTS,FUNCTIONAL,PERFORMANCE,INTERVIEWS,DOCUMENT,ANALYSIS",,EXCEL,,"EXCEL,POWERPOINT,PROJECT MANAGEMENT,REQUIREMENTS GATHERING,QUALITY ASSURANCE,PERFORMANCE,TESTING,ANALYSIS",14,1,2024
University of Minnesota,"Hybrid remote in Minneapolis, MN",2024-01-14,Indeed,Database Administrator,1,"DATABASE,DATABASE DESIGN,BACKUP,RECOVERY,SECURITY,COLOR,DATABASES,PHP,BUSINESS,COMPLIANCE,HEALTH,SQL,INTEGRATION,TESTING,FUNCTIONAL,LINUX ADMINISTRATION,PERFORMANCE,DATABASE ADMINISTRATION,GOVERNMENT,DATABASE SYSTEMS,SHELL SCRIPTING","LINUX,CLOUD","UNIT,SQL SERVER,RMAN,LINUX,MS SQL SERVER,DATABASE,POSTGRESQL,ORACLE DATABASES,ORACLE ENTERPRISE MANAGER","SQL,PHP,HTML","SQL SERVER,POSTGRESQL,ORACLE,LINUX,MS SQL SERVER,DATABASE,BACKUP AND RESTORE,SECURITY,MONITORING,RECOVERY,BACKUP,SQL,PERFORMANCE TUNING,MAINTENANCE,DATABASE DESIGN,DATABASES,RMAN,MONITOR,PERFORMANCE,STORAGE,DATABASE ARCHITECTURE,DATABASE SYSTEMS,COMPLIANCE,TESTING,CLOUD",14,1,2024
University of Oklahoma,"Oklahoma City, OK 73104",2024-01-14,Indeed,Data Analysts,1,,,,,,14,1,2024
University of San Jose,"San Jose, CA (North San Jose area)",2024-01-14,Indeed,Backend Developer,1,,,,,,14,1,2024
University of South Florida,"Tampa, FL 33620 (Terrace Park area)",2024-01-14,Indeed,Database Administrator,1,"DATABASE,DEVOPS,SECURITY,REPORTING,DATABASES,CYBERSECURITY,WEB SERVICES,COMPUTER SCIENCE,BUSINESS,HEALTH,TESTING,PERFORMANCE,ANALYTICS,ANALYSIS,MIGRATIONS,SOFTWARE","AZURE,GITHUB,CLOUD,MICROSOFT AZURE","GIT,ORACLE DATABASE,DATABASE","BASH,GITHUB,AZURE,MICROSOFT AZURE","GIT,ORACLE DATABASE,GITHUB,ORACLE,DEVOPS,DATABASE,SECURITY,ANALYTICS,REPORTING,DATABASES,TABLESPACE,PERFORMANCE,TESTING,CLOUD,ANALYSIS",14,1,2024
University of Washington,"Seattle, WA 98195 (University District area)",2024-01-14,Indeed,Mobile Developer,1,"UI,RESPONSIVE WEB,UX DESIGN,COLOR,APIS,WEB DESIGN,AUTHORIZATION,RESPONSIVE,RESPONSIVE WEB DESIGN,USER INTERFACE,COMPUTER SCIENCE,APPLICATION DEVELOPMENT,TESTING,VERSION CONTROL,PERFORMANCE,TRANSFORM,SOFTWARE",JQUERY,"JQUERY,PHOTOSHOP","JAVASCRIPT,HTML,CSS,HTML5","PHOTOSHOP,JQUERY,GIMP,WEB DESIGN,APIS,TRANSFORM,PERFORMANCE,AUTHORIZATION,TESTING,EVALUATION",14,1,2024
University of Washington,"Seattle, WA 98195 (University District area)",2024-01-14,Indeed,Web Development,2,"RESPONSIVE WEB,SOLID,COLOR,WEB DEVELOPMENT,WEB PERFORMANCE,PROGRAMMING,WEB DESIGN,AUTHORIZATION,RESPONSIVE,RESPONSIVE WEB DESIGN,WEB PROGRAMMING,RESPONSIVE WEBSITES,USER INTERFACE,CMS,BUSINESS,MARKETING,TESTING,TROUBLESHOOTING,PERFORMANCE,WEB TECHNOLOGIES,ANALYTICS,UI,RESPONSIVE WEB,UX DESIGN,COLOR,APIS,WEB DESIGN,AUTHORIZATION,RESPONSIVE,RESPONSIVE WEB DESIGN,USER INTERFACE,COMPUTER SCIENCE,APPLICATION DEVELOPMENT,TESTING,VERSION CONTROL,PERFORMANCE,TRANSFORM,SOFTWARE","WORDPRESS,WORDPRESS CMS,WEB DEVELOPMENT,JQUERY,JQUERY","JQUERY,REQUESTS,JQUERY,PHOTOSHOP","JAVASCRIPT,HTML,CSS,WORDPRESS,SAAS,JAVASCRIPT,HTML,CSS,HTML5","JQUERY,WEB DEVELOPMENT,ANALYTICS,WEB DESIGN,SOLID,MAINTENANCE,MONITOR,PERFORMANCE,AUTHORIZATION,TESTING,EVALUATION,BASE,PHOTOSHOP,JQUERY,GIMP,WEB DESIGN,APIS,TRANSFORM,PERFORMANCE,AUTHORIZATION,TESTING,EVALUATION",14,1,2024
Unum,"Atlanta, GA 30308 (Old Fourth Ward area)",2024-01-14,Indeed,Data Analysts,1,,,,,,14,1,2024
Unum,Remote,2024-01-14,Indeed,Database Administrator,1,"AGILE,DATABASE,BACKUP,RECOVERY,SECURITY,DOMAIN,COLOR,DATABASES,COMPUTER SCIENCE,APPLICATION DEVELOPMENT,BUSINESS,MODELING,GOVERNANCE,SQL,QUEUES,INSURANCE,PERFORMANCE,DOMAINS,HEALTHCARE,DIGITAL TRANSFORMATION,ANALYSIS,SOFTWARE",,"DATABASE,DATASET",SQL,"DATABASE,BACKUP AND RESTORE,SECURITY,MONITORING,RECOVERY,BACKUP,SQL,AGILE,MAINTENANCE,DATABASES,TABLESPACE,BACKUP AND RECOVERY,PERFORMANCE,DATABASE PERFORMANCE,DATABASE BACKUP AND RECOVERY,REPLICATION,GOVERNANCE,EVALUATION,ANALYSIS,DB2,BASE",14,1,2024
VASS,"Herndon, VA",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
VDSC - Công ty CP Chứng khoán Rồng Việt,Hồ Chí Minh,2024-01-13,CareerBuilder,Business Analyst,3,"HEALTH,INSURANCE,ENGLISH,VIETNAMESE,ANALYSIS,HEALTH,INSURANCE,ENGLISH,VIETNAMESE,ANALYSIS,",",,",",,",",,","VIETNAMESE,ENGLISH,ANALYSIS,VIETNAMESE,ENGLISH,ANALYSIS,",13,1,2024
VDSC - Công ty CP Chứng khoán Rồng Việt,Hồ Chí Minh,2023-12-25,CareerBuilder,Business Analyst,1,"HEALTH,INSURANCE,ENGLISH,VIETNAMESE,ANALYSIS",,,,"VIETNAMESE,ENGLISH,ANALYSIS",25,12,2023
VDSC - Công ty CP Chứng khoán Rồng Việt,Hồ Chí Minh,2023-12-28,CareerBuilder,Business Analyst,1,"HEALTH,INSURANCE,ENGLISH,VIETNAMESE,ANALYSIS",,,,"VIETNAMESE,ENGLISH,ANALYSIS",28,12,2023
VDSC - Công ty CP Chứng khoán Rồng Việt,Hồ Chí Minh,2023-12-29,CareerBuilder,Business Analyst,1,,,,,,29,12,2023
Vadam Group,"Seattle, WA",2024-01-14,Indeed,Mobile Developer,1,,,,,,14,1,2024
Valley Children's Healthcare,"Madera, CA 93636",2024-01-14,Indeed,Network Engineer,1,"BACKUP,RECOVERY,REPORTING,TCP/IP,DHCP,DNS,DATA PROTECTION,TESTING,BACKUP SYSTEMS,TROUBLESHOOTING,HEALTHCARE,ANALYSIS,TELECOMMUNICATIONS",,,,"CISCO,RECOVERY,BACKUP,REPORTING,MAINTENANCE,STORAGE,TESTING,EVALUATION,ANALYSIS",14,1,2024
Valve Software,"Bellevue, WA",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Vaspire Technologies,"East Brunswick, NJ 08816",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Vensit,"Sayreville, NJ 08872",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Vericast,"Dallas, TX",2024-01-14,Indeed,Network Engineer,1,,,,,,14,1,2024
Verkada,"San Mateo, CA",2024-01-14,Indeed,Frontend Developer,1,"SECURITY,COLOR,MOBILE APPLICATIONS,COMPUTER SCIENCE,FACTORS,COMPUTER VISION,SOFTWARE",REACT,"REACT,ANGULAR","JAVASCRIPT,CSS,TYPESCRIPT,JS","SECURITY,STACK,BASE",14,1,2024
Vertex US Holdings INC,Remote,2024-01-14,Indeed,Mobile Developer,1,,,,,,14,1,2024
Vflowtech,Singapore,2024-01-11,Glint,Data Engineer,1,,,,,,11,1,2024
Vflowtech,Singapore,2024-01-11,Glint,Devops Engineer,1,,,,,,11,1,2024
Vflowtech,Singapore,2024-01-11,Glint,Network Engineer,1,,,,,,11,1,2024
Vflowtech,Singapore,2024-01-11,Glint,Software Engineer,1,,,,,,11,1,2024
Via,"New York, NY",2024-01-14,Indeed,Backend Developer,1,"AGILE,OOP,DESIGN PATTERNS,MICROSERVICES,SOLID,PROGRAMMING,MEMORY,SOFTWARE DEVELOPMENT,TESTING,PERFORMANCE,WAS,ANALYSIS,TRANSFORM,SOFTWARE","KUBERNETES,AWS,CLOUD",,"PYTHON,JAVA,C#,C++,AWS,KUBERNETES","KUBERNETES,MICROSERVICES,SOFTWARE DEVELOPMENT,DESIGN PATTERNS,OOP,AGILE,SOLID,AGILE SOFTWARE DEVELOPMENT,TRANSFORM,MAINTENANCE,PERFORMANCE,TESTING,CLOUD,ANALYSIS",14,1,2024
Vibefam,Singapore,2024-01-12,Glint,Data Engineer,1,,,,,,12,1,2024
Vibefam,Singapore,2024-01-12,Glint,Devops Engineer,1,,,,,,12,1,2024
Vibefam,Singapore,2024-01-12,Glint,Network Engineer,1,,,,,,12,1,2024
Vibefam,Singapore,2024-01-12,Glint,Software Architect,1,,,,,,12,1,2024
Vibefam,Singapore,2024-01-12,Glint,Software Engineer,1,,,,,,12,1,2024
Victoria's Secret,"Remote in Reynoldsburg, OH 43068",2024-01-14,Indeed,Database Administrator,1,"BUSINESS INTELLIGENCE,DATABASE,DATABASE DESIGN,RECOVERY,SECURITY,REPORTING,COLOR,DATABASES,APPLICATION DEVELOPMENT,INFORMATION SYSTEMS,FUNCTIONS,BUSINESS,FACTORS,SQL,ARTICULATE,PERFORMANCE,DATABASE SYSTEMS","MICROSTRATEGY,AZURE,LINUX,GOOGLE CLOUD PLATFORM,GOOGLE CLOUD,CLOUD,MICROSOFT AZURE,GOOGLE","MICROSOFT SQL SERVER,SQL SERVER,LINUX,SQL SERVER MANAGEMENT STUDIO,DATABASE,REPORTING SERVICES,ORACLE ENTERPRISE MANAGER,BUSINESS INTELLIGENCE","SQL,MONGODB,AZURE,GOOGLE CLOUD,GOOGLE CLOUD PLATFORM,MICROSOFT AZURE","MICROSOFT SQL SERVER,SQL SERVER,MONGODB,ORACLE,LINUX,DATABASE,SECURITY,RECOVERY,SQL,REPORTING,BUSINESS INTELLIGENCE,PERFORMANCE TUNING,MAINTENANCE,DATABASE DESIGN,DATABASES,MONITOR,PERFORMANCE,DATABASE PERFORMANCE,DATABASE SYSTEMS,CLOUD",14,1,2024
Video.io,"San Francisco, CA",2024-01-14,Indeed,UI Designer,1,"UI,USABILITY TESTING,UI DESIGN,USER INTERFACE,FUNCTIONS,ARTICULATE,TESTING",,,,TESTING,14,1,2024
Viderity Inc.,"Remote in Alexandria, VA",2024-01-14,Indeed,Backend Developer,1,"AGILE,MVC,DATABASES,INTERNET,WEB SERVICES,BUSINESS,HEALTH,SQL,INSURANCE,BUSINESS REQUIREMENTS,SOURCE CONTROL,DOCUMENT,DATA SETS","APACHE,JQUERY,SPRING","JQUERY,SPRING,JIRA","SQL,JAVA,JAVASCRIPT,APACHE","ORACLE,JIRA,JQUERY,TOMCAT,SQL,AGILE,MVC,AGILE DEVELOPMENT,DATABASES",14,1,2024
Viderity Inc.,"Remote in Washington, DC",2024-01-14,Indeed,Mobile Developer,1,,,,,,14,1,2024
Viharbour (Singapore) Enterprise Pte Ltd,Singapore,2024-01-11,Glint,UI Designer,1,,,,,,11,1,2024
Virtue Analytics,"Woodbury, MN",2024-01-14,Indeed,Backend Developer,1,,,,,,14,1,2024
Virtusa,"Hybrid remote in Irving, TX",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Visionary Integration Professionals LLC,Remote,2024-01-14,Indeed,Tester,1,"DATABASE,REPORTING,SOFTWARE TESTING,REGRESSION TESTING,COMPUTER SCIENCE,REGRESSION,BUSINESS,INSURANCE,INTEGRATION,TESTING,TESTING METHODOLOGIES,SOFTWARE",,DATABASE,,"DATABASE,REGRESSION,SOFTWARE TESTING,REPORTING,TESTING",14,1,2024
Visionet Systems,"Tampa, FL",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Voya Financial,"New York, NY",2024-01-14,Indeed,Business Analyst,1,"SCRUM,SECURITY,DATA ANALYSIS,COLOR,COMPUTER SCIENCE,FUNCTIONS,BUSINESS,HEALTH,SOFTWARE DEVELOPMENT,INSURANCE,ARTICULATE,TESTING,FUNCTIONAL,PERFORMANCE,ANALYSIS,SOFTWARE",DATA ANALYSIS,DATA ANALYSIS,,"SOFTWARE DEVELOPMENT,SECURITY,DATA ANALYSIS,SCRUM,FUNCTIONAL REQUIREMENTS,PERFORMANCE,TESTING,ANALYSIS,BASE",14,1,2024
WEX Inc.,Remote,2024-01-14,Indeed,Data Analysts,1,"RDBMS,PROTOTYPE,FAILOVER,PROGRAMMING,COMPUTER SCIENCE,FACTORS,NOSQL,HEALTH,DATA WAREHOUSING,INSURANCE,ENTERPRISE ARCHITECTURE,PERFORMANCE,HIPAA","KUBERNETES,AWS,GCP,AZURE,KAFKA,S3,GITHUB,APACHE,EC2,CLOUD",RDBMS,"PYTHON,JAVA,C#,AWS,GITHUB,DOCKER,AZURE,KUBERNETES,APACHE,GCP,FLINK,KAFKA","DOCKER,GITHUB,KUBERNETES,DATA WAREHOUSING,MONITORING,RDBMS,NOSQL,DATA STORAGE,PERFORMANCE,STORAGE,STORAGE STRUCTURES,CLOUD,BASE",14,1,2024
WEX Inc.,Remote,2024-01-14,Indeed,Network Engineer,1,"SECURITY,SOLID,PROXY,BUSINESS,FACTORS,COMPLIANCE,HEALTH,INSURANCE,INFORMATION SECURITY,NETWORK SECURITY,TROUBLESHOOTING,HTTPS,GDPR,SOFTWARE","AWS,AZURE,CLOUD",,"AWS,AZURE","CISCO,SECURITY,FIREWALLS,SOLID,MONITOR,COMPLIANCE,CLOUD,BASE,SPLUNK",14,1,2024
Wachter,"Hybrid remote in Lenexa, KS",2024-01-14,Indeed,UI Designer,1,"UI,SECURITY,USABILITY TESTING,COLOR,USER RESEARCH,UI DESIGN,MOBILE APP,RESPONSIVE,BUSINESS,INSURANCE,TESTING,DESIGN DECISIONS,SOFTWARE",,,"JAVASCRIPT,HTML,CSS","FIGMA,SECURITY,DESIGN SOFTWARE,TESTING",14,1,2024
Warner Bros Careers,"Hybrid remote in Atlanta, GA",2024-01-14,Indeed,Network Engineer,1,,,,,,14,1,2024
Warner Bros. Discovery,"Atlanta, GA 30303 (Downtown area)",2024-01-14,Indeed,Software Engineer,1,"DESIGN PATTERNS,DEVOPS,CI/CD,COLOR,PROGRAMMING,RESPONSIVE,RESPONSIVE DESIGN,XP,UNIT TESTING,MEAN,TESTING,PERFORMANCE,DOCUMENT,SOFTWARE","AWS,CLOUD",UNIT,"JAVASCRIPT,AWS","DEVOPS,DESIGN PATTERNS,MONITORING,UNIT TESTING,XP,PERFORMANCE,TESTING,CLOUD,STACK",14,1,2024
Warner Bros. Discovery,"Burbank, CA 91505",2024-01-14,Indeed,Software Engineer,1,"COLOR,PROGRAMMING,COMPUTER SCIENCE,MEMORY,FACTORS,COMPLIANCE,HEALTH,MEAN,INSURANCE,SOURCE CONTROL,PERFORMANCE,SOFTWARE",,"JIRA,GIT,UNREAL,VISUAL STUDIO,EXCEL",C/C++,"EXCEL,WORD,GIT,JIRA,POWERPOINT,PERFORMANCE,COMPLIANCE,BASE",14,1,2024
"Washington County, OR","Hillsboro, OR 97124",2024-01-14,Indeed,Database Administrator,2,",",",",",",",",",",14,1,2024
Watchdata Technologies Pte Ltd,Singapore,2024-01-11,Glint,Data Engineer,1,,,,,,11,1,2024
Watchdata Technologies Pte Ltd,Singapore,2024-01-11,Glint,Devops Engineer,1,,,,,,11,1,2024
Watchdata Technologies Pte Ltd,Singapore,2024-01-11,Glint,Network Engineer,1,,,,,,11,1,2024
Watchdata Technologies Pte Ltd,Singapore,2024-01-11,Glint,Software Engineer,1,,,,,,11,1,2024
Web Development Group (WDG),"Hybrid remote in Arlington, VA 22201",2024-01-14,Indeed,Frontend Developer,1,"UI,REPORTING,SOLID,WEB DEVELOPMENT,RESPONSIVE,RESPONSIVE DESIGN,FRONT END DEVELOPMENT,COMPUTER SCIENCE,DESIGN CONCEPTS,FUNCTIONAL,VERSION CONTROL,TRANSFORM","WEB DEVELOPMENT,REACT","REACT,VUE.JS,GIT","C,JAVASCRIPT,HTML,CSS,JS","GIT,FIGMA,WEB DEVELOPMENT,SOLID,REPORTING,QUALITY ASSURANCE,TRANSFORM,EVALUATION",14,1,2024
WebCreek,United States,2024-01-14,Indeed,Frontend Developer,1,"TEST-DRIVEN DEVELOPMENT,COLOR,DATABASES,APIS,RESPONSIVE,MOBILE APPLICATIONS,WEB APPLICATION,RESPONSIVE DESIGN,WEB APPLICATIONS,USER INTERFACE,PHP,SEO,STACKS,SOFTWARE DEVELOPMENT,WEB ANALYTICS,ENGLISH,ANALYTICS,MANAGEMENT SYSTEMS,SOFTWARE","WEB APPLICATION,REACT","REACT,PHOTOSHOP","PYTHON,JAVA,PHP,JAVASCRIPT,HTML,CSS,SASS,JS","SKETCH,PHOTOSHOP,SOFTWARE DEVELOPMENT,ANALYTICS,ENGLISH,TEST-DRIVEN DEVELOPMENT,APIS,PROJECT MANAGEMENT,MAINTENANCE,DATABASES",14,1,2024
WebCreek,United States,2024-01-14,Indeed,Mobile Developer,1,,,,,,14,1,2024
Wells Fargo,"Irving, TX",2024-01-14,Indeed,Network Engineer,1,,,,,,14,1,2024
Wescom Credit Union,"Hybrid remote in Anaheim Hills, CA",2024-01-14,Indeed,Network Engineer,1,,,,,,14,1,2024
Whole Foods Market,"Hybrid remote in Austin, TX 78703",2024-01-14,Indeed,UI Designer,1,"COLOR,BUSINESS,INTEGRATION,FUNCTIONAL,PERFORMANCE,ANALYSIS,BUSINESS UNDERSTANDING,MULTIDISCIPLINARY",,,,"FIGMA,PROJECT MANAGEMENT,PERFORMANCE,ANALYSIS",14,1,2024
WhyQ Pte Ltd.,Singapore,2023-12-27,Glint,Business Analyst,1,,,,,,27,12,2023
WhyQ Pte Ltd.,Singapore,2023-12-27,Glint,Game Development,1,,,,,,27,12,2023
WhyQ Pte Ltd.,Singapore,2023-12-27,Glint,Web Development,1,,,,,,27,12,2023
Wise Equation Solutions,"Melissa, TX 75454",2024-01-14,Indeed,Data Engineer,1,,,,,,14,1,2024
Wise Equation Solutions,"Phoenix, AZ 85027 (Deer Valley area)",2024-01-14,Indeed,Frontend Developer,1,"UI,APIS,RESPONSIVE,USER INTERFACE,COMPUTER SCIENCE,INFORMATION SYSTEMS,DESIGN CONCEPTS,TESTING,FUNCTIONAL,VERSION CONTROL,PERFORMANCE,TRANSFORM,DESIGN DECISIONS",REACT,"REACT,ANGULAR,REQUESTS","JAVASCRIPT,HTML,CSS","APIS,TRANSFORM,PERFORMANCE,TESTING",14,1,2024
Wise Equation Solutions,"Phoenix, AZ 85027 (Deer Valley area)",2024-01-14,Indeed,Mobile Developer,2,"UI,APIS,RESPONSIVE,USER INTERFACE,COMPUTER SCIENCE,INFORMATION SYSTEMS,DESIGN CONCEPTS,TESTING,FUNCTIONAL,VERSION CONTROL,PERFORMANCE,TRANSFORM,DESIGN DECISIONS,","REACT,","REACT,ANGULAR,REQUESTS,","JAVASCRIPT,HTML,CSS,","APIS,TRANSFORM,PERFORMANCE,TESTING,",14,1,2024
Wise Equation Solutions,"Phoenix, AZ 85054 (Desert View area)",2024-01-14,Indeed,Mobile Developer,1,,,,,,14,1,2024
Workday,"Pleasanton, CA",2024-01-14,Indeed,UI Designer,1,"AGILE,UI,UX DESIGN,DESIGN THINKING,WIREFRAME,UI DESIGN,BUSINESS,FACTORS,DESIGN CONCEPTS,WAS,ANALYSIS,TRANSFORM,SOFTWARE",,,,"SKETCH,AGILE,PRODUCT MANAGEMENT,AGILE DEVELOPMENT,TRANSFORM,QUALITATIVE RESEARCH,ANALYSIS,BASE",14,1,2024
Workiva,"Remote in Ames, IA 50010",2024-01-14,Indeed,Backend Developer,1,"SOLID,COLOR,PROGRAMMING,INTERNET,BUSINESS,FACTORS,HEALTH,DISTRIBUTED SYSTEMS,TROUBLESHOOTING,PERFORMANCE,DOCUMENT,SOFTWARE",,,,"DISTRIBUTED SYSTEMS,SOLID,PERFORMANCE,STACK",14,1,2024
World Vision USA,Remote,2024-01-14,Indeed,UI Designer,1,"DESIGN THINKING,PROTOTYPE,RESPONSIVE,USER INTERFACE,STORYTELLING,BUSINESS,DESIGN CONCEPTS,MARKETING,DOCUMENT,DESIGN DECISIONS,SOFTWARE",,,"HTML,CSS","GRADE,KPIS,DESIGN SOFTWARE,PROJECT MANAGEMENT",14,1,2024
Worldwide Flight Services,"Jamaica, NY 11430",2024-01-14,Indeed,Database Administrator,1,"DATABASE,BACKUP,RECOVERY,SECURITY,DATABASES,COMPUTER SCIENCE,BUSINESS,DATA INTEGRITY,HEALTH,SQL,INSURANCE,PERFORMANCE,DATABASE ADMINISTRATION","AWS,AZURE",DATABASE,"SQL,AWS,AZURE","DATABASE,SECURITY,RECOVERY,BACKUP,SQL,DATABASE MANAGEMENT,DATABASES,MONITOR,PERFORMANCE,DATABASE PERFORMANCE,STORAGE,BACKUP/RECOVERY",14,1,2024
Yes4All Trading Services Company Limited,Hồ Chí Minh,2024-01-08,CareerBuilder,Business Analyst,1,"BUSINESS INTELLIGENCE,STATISTICS,DATA ANALYTICS,BUSINESS,HEALTH,SQL,MARKETING,INSURANCE,PERFORMANCE,ANALYTICS",,BUSINESS INTELLIGENCE,"SQL,PYTHON","DATA ANALYTICS,STATISTICS,SQL,ANALYTICS,BUSINESS INTELLIGENCE,PERFORMANCE",8,1,2024
Yes4All Trading Services Company Limited,Hồ Chí Minh,2024-01-09,CareerBuilder,Business Analyst,2,"DATA ANALYSIS,E-COMMERCE,DATA ANALYTICS,FUNCTIONS,BUSINESS,HEALTH,MARKETING,INSURANCE,PERFORMANCE,ENGLISH,DATA SETS,ANALYTICS,ANALYSIS,FINANCE,BUSINESS INTELLIGENCE,DATA WAREHOUSE,BI,PROGRAMMING,E-COMMERCE,DATA ANALYTICS,FUNCTIONS,BUSINESS,HEALTH,SQL,INSURANCE,PERFORMANCE,DATA PIPELINE,ANALYTICS,ETL,WAREHOUSE","DATA ANALYSIS,MYSQL","DATA ANALYSIS,MICROSOFT EXCEL,EXCEL,MYSQL,POWER BI,BUSINESS INTELLIGENCE",",SQL,PYTHON,MYSQL","EXCEL,POWERPOINT,DATA ANALYTICS,DATA ANALYSIS,ANALYTICS,ENGLISH,PERFORMANCE,ANALYSIS,MYSQL,POWER BI,BI,DATA WAREHOUSE,DATA ANALYTICS,ETL,SQL,ANALYTICS,BUSINESS INTELLIGENCE,MONITOR,PERFORMANCE,DATA PIPELINE",9,1,2024
